key	definitions	type	instances	example
x-functions	1	object	1	https://raw.githubusercontent.com/Hubert-Heijkers/wow2016/master/hol3548/vmupdate/files/HOL-TM1SDK/nginx/html/tm1_10.2rp2fp6.swagger.json
x-game-count	1	object	4	https://raw.githubusercontent.com/igp-tech/igp-site-provider-doc/master/spec/swagger.yaml
x-gateway-configuration	1	object	1	https://raw.githubusercontent.com/openwhisk/openwhisk-apigateway/master/tests/scripts/lua/management/examples/example1.json
x-gateway-rate-limit	1	object	1	https://raw.githubusercontent.com/openwhisk/openwhisk-apigateway/master/tests/scripts/lua/management/examples/example1.json
x-gc	1	string	1	https://raw.githubusercontent.com/bitwalker/libswagger/master/test/schemas/keystore_example.yaml
x-get-admin-listTenants	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-admin-v2-swagger.json
x-get-admin-showTenantByName	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-admin-v2-swagger.json
x-get-getEndpoint	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-extensions-v2-swagger.json
x-get-getEndpointTemplate	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-extensions-v2-swagger.json
x-get-job-binaries-show	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/data-processing-v1.1-swagger.json
x-get-listCells	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-get-listCellssDetail	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-get-listEndpointTemplates	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-extensions-v2-swagger.json
x-get-listEndpoints	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-extensions-v2-swagger.json
x-get-listJobBinaries	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/data-processing-v1.1-swagger.json
x-get-listProviderNetworks	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-extensions-v2-swagger.json
x-get-listVTNetworks	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-extensions-v2-swagger.json
x-get-showCluster	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/data-processing-v1.1-swagger.json
x-get-showClusterProgress	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/data-processing-v1.1-swagger.json
x-get-showProviderNetwork	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-extensions-v2-swagger.json
x-get-showVTNetwork	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-extensions-v2-swagger.json
x-go-named	1	string	10	D:\nodejs\analysis\defs\morlay+gin@swagger-example-service-swagger.json.yaml
x-go-type	1	object	1	https://raw.githubusercontent.com/letsrock-today/authkit/master/authkit/hydra/hydra.authkit.yaml
x-go-validate	1	string	9	D:\nodejs\analysis\defs\morlay+gin@swagger-example-service-swagger.json.yaml
x-healthPath	1	string	1	https://raw.githubusercontent.com/bitwalker/libswagger/master/test/schemas/keystore_example.yaml
x-hello	1	string	1	D:\nodejs\analysis\defs\EricWittmann+oai@ts-core-tests-fixtures-full-io-2.0-paths-paths-responses-with-extensions.json.yaml
x-hidden	1	boolean	1	https://raw.githubusercontent.com/theganyo/swagger-node-runner/master/test/assets/project/api/swagger/swagger.yaml
x-host	1	string	1	https://raw.githubusercontent.com/jamiehannaford/swagger-converter/master/spec/test-compute.json
x-ibm-css	1	string	1	https://raw.githubusercontent.com/microservices-api/java-rest-inventory/master/jaxrs-spec/swagger.json
x-ibm-rate-limit	1	object	1	https://raw.githubusercontent.com/openwhisk/openwhisk-apigateway/master/tests/scripts/lua/management/examples/example2.json
x-ignored	1	boolean	3	https://raw.githubusercontent.com/apiaryio/swagger-zoo/master/fixtures/features/swagger/extensions.yaml
x-ignores	1	object	12	https://raw.githubusercontent.com/Sannim1/swagger-yaml-gen/master/_spec.yaml
x-implementation	1	object	1	https://raw.githubusercontent.com/strongloop/loopback-swagger/master/test/codegen/pet-expanded.json
x-implementation-template	1	object	2	https://raw.githubusercontent.com/strongloop/loopback-swagger/master/test/codegen/pet-expanded.json
x-implementation-templates	1	object	1	https://raw.githubusercontent.com/strongloop/loopback-swagger/master/test/codegen/pet-expanded.json
x-in	1	string	1	https://raw.githubusercontent.com/scality/swagger-aws/master/test/server/swagger.json
x-indexed	1	object	2	https://raw.githubusercontent.com/capitalone/oas-nodegen-example/master/oai-members.yaml
x-init	1	string	1	https://raw.githubusercontent.com/bitwalker/libswagger/master/test/schemas/keystore_example.yaml
x-input	1	string	39	https://raw.githubusercontent.com/reharik/mf_api/master/app/src/swagger/swagger_spec.json
x-internal-use	1	boolean	8	https://raw.githubusercontent.com/bitwalker/libswagger/master/test/schemas/keystore_example.yaml
x-irest-conn	1	object	3	https://raw.githubusercontent.com/K2InformaticsGmbH/dderl/master/priv/dderlrest.json
x-is-valid	1	object	4	https://raw.githubusercontent.com/igp-tech/igp-site-provider-doc/master/spec/swagger.yaml
x-isFlags	1	boolean	2	https://raw.githubusercontent.com/Hubert-Heijkers/wow2016/master/hol3548/vmupdate/files/HOL-TM1SDK/nginx/html/tm1_10.2rp2fp6.swagger.json
x-javadoc	1	string	1	https://raw.githubusercontent.com/vbolshutkin/swagger-diff/master/src/test/resources/petstore/jaxrs/x-deprecate-field-lipsum.yaml
x-joi-minDate	1	string	2	https://raw.githubusercontent.com/ltriggimgstg/testnode/master/config/swagger.yaml
x-json-schema	1	object	4	https://raw.githubusercontent.com/mrenvoize/rl-spec/master/index.json
x-k	1	object	1	https://raw.githubusercontent.com/apiaryio/fury-adapter-swagger/master/test/fixtures/operation-extension.yaml
x-legacy	1	string	1	https://raw.githubusercontent.com/mebyz/pistahx-spec/master/api.yaml
x-links	1	object	2	https://raw.githubusercontent.com/RESTFest/2015-Greenville/master/hypermedia-my-swagger/swagger.yaml
x-localhost	1	string	1	https://raw.githubusercontent.com/mebyz/pistahx-spec/master/api.yaml
x-looker-status	1	string	129	https://raw.githubusercontent.com/abourget/looker/master/swagger.json
x-lotus-appttype	1	object	1	https://raw.githubusercontent.com/OpenNTF/das-api-specs/master/calendar.yaml
x-lotus-broadcast	1	object	1	https://raw.githubusercontent.com/OpenNTF/das-api-specs/master/calendar.yaml
x-lotus-noticetype	1	object	1	https://raw.githubusercontent.com/OpenNTF/das-api-specs/master/calendar.yaml
x-lotus-summarydataonly	1	object	1	https://raw.githubusercontent.com/OpenNTF/das-api-specs/master/calendar.yaml
x-mandatory-on-create	1	boolean	40	https://raw.githubusercontent.com/daoninc/fido-rest-doco/master/json/IdentityX_Core.json
x-marshmallow-name	1	string	2	https://raw.githubusercontent.com/podhmo/individual-sandbox/master/daily/20170206/example_swagger/swagger.yaml
x-mediaEntity	1	boolean	1	https://raw.githubusercontent.com/Hubert-Heijkers/wow2016/master/hol3548/vmupdate/files/HOL-TM1SDK/nginx/html/tm1_10.2rp2fp6.swagger.json
x-men	1	number	1	D:\nodejs\analysis\defs\lizzyburl+SentimentAnalysis@dictionary.json.yaml
x-message	1	object	1	https://raw.githubusercontent.com/AdamBien/headlands/master/headlands/src/main/webapp/swagger.json
x-meta-total	1	object	2	https://raw.githubusercontent.com/TheMissingCorner/hapi-boilerplate/master/src/schemas/api.swagger.yaml
x-microservice-taxonomy	1	object	1	https://raw.githubusercontent.com/lang-uk/orchestrate-ms/master/examples/lang-detect.json
x-mock-responses	1	object	1	https://raw.githubusercontent.com/AilisObrian/swagger-express-mongoose-example/master/API_DESIGNDOC.yaml
x-monkey-ignore	1	boolean	1	https://raw.githubusercontent.com/mobilcom-debitel/got-swag/master/test/petstore.yaml
x-ms-api-annotation	1	object	1	https://raw.githubusercontent.com/brianbruff/DynamicLogicAppTest/master/DatahubCSteps/Views/Home/swagger.json
x-ms-attributes	1	object	1	https://raw.githubusercontent.com/devigned/bond-openapi-annotation-sample/master/sample/swagger/sample.json
x-ms-barfoo	1	object	2	https://raw.githubusercontent.com/NiklasGustafsson/vscode-swagger/master/swaggerpreview/samples/swagger01.json
x-ms-doc-id	1	object	4	https://raw.githubusercontent.com/jeffhollan/docdb-connector/master/resources/swagger.json
x-ms-dynamic-schema	1	object	1	https://raw.githubusercontent.com/brianbruff/DynamicLogicAppTest/master/DatahubCSteps/Views/Home/swagger.json
x-ms-dynamic-values	1	object	3	https://raw.githubusercontent.com/brianbruff/DynamicLogicAppTest/master/DatahubCSteps/Views/Home/swagger.json
x-ms-internal	1	boolean	1	https://raw.githubusercontent.com/Azure/autorest/master/src/modeler/AutoRest.Swagger.Tests/Resource/Swagger/swagger-allOf.json
x-ms-meta-bar	1	object	1	https://raw.githubusercontent.com/olydis/scratch/master/BlobStorage/ExtensionsDemo/x-ms-header-collection-prefix-1/blob-storage.yaml
x-ms-meta-foo	1	object	1	https://raw.githubusercontent.com/olydis/scratch/master/BlobStorage/ExtensionsDemo/x-ms-header-collection-prefix-1/blob-storage.yaml
x-ms-response-value	1	object	2	https://raw.githubusercontent.com/Azure/autorest/master/src/dev/AutoRest.Preview/default.yaml
x-navigateMethodsByName	1	boolean	1	https://raw.githubusercontent.com/DapperDox/dapperdox/master/examples/specifications/petstore/swagger.json
x-needs-login	1	boolean	2	https://raw.githubusercontent.com/dice-project/DICE-Deployment-Service/master/dice_deploy_django/cfy_wrapper/api.yaml
x-no-doc	1	object	8	https://raw.githubusercontent.com/omnypay/omnypay-platform-api/master/spec/swagger.yaml
x-noHolidays	1	boolean	1	https://raw.githubusercontent.com/stoplightio/api-spec-converter/master/test/data/raml-import/swagger/raml10-facets.json
x-not-a-path	1	string	1	D:\nodejs\analysis\defs\EricWittmann+oai@ts-core-tests-fixtures-full-io-2.0-paths-paths-with-extensions.json.yaml
x-ntnx-kind	1	string	170	https://raw.githubusercontent.com/codervinod/intent_api/master/swagger.json
x-ntnx-permissions	1	object	162	https://raw.githubusercontent.com/codervinod/intent_api/master/swagger.json
x-ntnx-ref-keys	1	object	30	https://raw.githubusercontent.com/codervinod/intent_api/master/swagger.json
x-ntx-summary	1	string	2	https://raw.githubusercontent.com/sdknintex/xtensions_cc_quickstart/master/QuickStart.json
x-null-on-create	1	string	63	https://raw.githubusercontent.com/daoninc/fido-rest-doco/master/json/IdentityX_Core.json
x-oauth1	1	boolean	1	https://raw.githubusercontent.com/rogeraaut/rogeraaut.github.io/master/wpasecms.swagger.json
x-oauthpermissions	1	object	16	https://raw.githubusercontent.com/square/connect-api-specification/master/api.json
x-obfuscate	1	string	2	https://raw.githubusercontent.com/cogniteev/oncrawl-api-swagger-v1/master/swagger.yaml
x-objects-list	1	object	1	https://raw.githubusercontent.com/SowmyaVikram/SampleRest/master/model/swaggerData.json
x-openType	1	boolean	7	https://raw.githubusercontent.com/Hubert-Heijkers/wow2016/master/hol3548/vmupdate/files/HOL-TM1SDK/nginx/html/tm1_10.2rp2fp6.swagger.json
x-openwhisk	1	object	2	https://raw.githubusercontent.com/openwhisk/openwhisk-apigateway/master/tests/scripts/lua/management/examples/example2.json
x-operation-name	1	string	1	https://raw.githubusercontent.com/strongloop/loopback-swagger/master/test/codegen/pet-expanded.json
x-orca-accelerator	1	object	9	https://raw.githubusercontent.com/stackia/supertest-test2doc/master/example/v2ex/v2ex.yaml
x-pact-interactions	1	object	1	https://raw.githubusercontent.com/guymers/swag-pact/master/scalatest/src/test/resources/petstore.json
x-param-handler	1	string	18	https://raw.githubusercontent.com/RackHD/on-http/master/static/redfish.yaml
x-parser-flag	1	multiple	4	https://raw.githubusercontent.com/sp-7indigo/trustanduse-api/master/swagger.yaml
x-password-key	1	string	1	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/src/Material/Swagger/xamarinInsights.json
x-patched-schema	1	object	1	https://raw.githubusercontent.com/mrenvoize/rl-spec/master/index.json
x-pathDefinitions	1	object	1	https://raw.githubusercontent.com/jonasschmidt/ex_swagger/master/test/fixtures/path_item_ref.json
x-paths-extension	1	boolean	1	https://raw.githubusercontent.com/apiaryio/swagger-zoo/master/fixtures/features/swagger/extensions.yaml
x-pattern	1	string	1	https://raw.githubusercontent.com/ISS-Analytics/canvas-lms-visualizations-api/master/public/swagger.yaml
x-payload-path	1	string	1	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/src/Material/Swagger/facebook.json
x-post-addAggregateMetadata	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-addFixedIp	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-addFlavorAccess	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-addFloatingIp	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-addHost	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-addInterfaceToBaremetalNode	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-addSecurityGroup	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-addSecurityService	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-addShareTypeAccess	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-associateHost	1	object	2	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-attachVolume	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-authenticate	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-v3-swagger.json
x-post-authenticatePasswordExplicitUnscoped	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-v3-swagger.json
x-post-authenticatePasswordScoped	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-v3-swagger.json
x-post-authenticatePasswordUnscoped	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-v3-swagger.json
x-post-authenticateTokenScoped	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-v3-swagger.json
x-post-authenticateTokenUnscoped	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-v3-swagger.json
x-post-bulkCreateNetwork	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-v2-swagger.json
x-post-bulkCreatePorts	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-v2-swagger.json
x-post-bulkCreateSubnet	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-v2-swagger.json
x-post-changePassword	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-confirmResize	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-createBackup	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-createImage	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-createNetwork	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-v2-swagger.json
x-post-createPort	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-v2-swagger.json
x-post-createProviderNetwork	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-extensions-v2-swagger.json
x-post-createServers	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-createServersResId	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-createSubnet	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-v2-swagger.json
x-post-createVTNetwork	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-extensions-v2-swagger.json
x-post-createVolumeTypeAccessExt	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-deleteInterfaceFromBaremetalNode	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-disassociateHost	1	object	2	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-disassociateNetwork	1	object	2	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-disassociateProject	1	object	2	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-ejectReplicaSource	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/database-v1-swagger.json
x-post-evacuate	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-extendShare	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-extendVolume	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-force-deleteConsistencyGroup	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-force-deleteConsistencyGroupSnapshot	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-force-deleteShare	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-force-deleteShareInstance	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-forceDelete	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-forcedetachVolume	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-forceshare-deleteSnapshot	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-getRDPConsole	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-getSPICEConsole	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-getSerialConsole	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-getVNCConsole	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-grantAccess	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-injectNetworkInfo	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-listAccessRules	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-lock	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-migrate	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-migrateLive	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-pause	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-promoteToReplicaSource	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/database-v1-swagger.json
x-post-promotereplicaVolume	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-reboot	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-rebuild	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-reenablereplicaVolume	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-removeAggregateHost	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-removeFixedIp	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-removeFlavorAccess	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-removeFloatingIp	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-removeSecurityGroup	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-removeSecurityService	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-removeShareTypeAccess	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-removeVolumeTypeAccessExt	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-rescue	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-resetConsistencyGroupSnapshotState	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-resetConsistencyGroupState	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-resetNetwork	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-resetShareInstanceState	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-resetShareState	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-resetSnapshotState	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-resetState	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-resetVolume	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-resize	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-resizeInstance	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/database-v1-swagger.json
x-post-resizeVolume	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/database-v1-swagger.json
x-post-restartInstance	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/database-v1-swagger.json
x-post-restore	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
